col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
6036,6,TypeC,23400,000000000000000000000011100000000000001110000000000000000000000111111000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000111111000,0,0
6037,7,TypeC,23400,000000000000000000000011100000000000001110000000000000000000000111111000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000111111000,0,0
6038,8,TypeC,23400,000000000000000000000011100000000000001110000000000000000000000111111000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000111111000,0,0
6039,9,TypeC,23400,000000000000000000000011100000000000001110000000000000000000000111111000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000111111000,0,0
6040,0,TypeA,47700,000000000000011111111000000000001111111110000000000000000000000000000000000000000000000000000000000000000111111111100000000000111111110000000000000000111111111100000000,0,0
6041,1,TypeA,47700,000000000000011111111000000000001111111110000000000000000000000000000000000000000000000000000000000000000111111111100000000000111111110000000000000000111111111100000000,0,0
6042,2,TypeB,30800,000000000000011111000000000001111110000000000000000000000000000000000000000001111100000000000000000000000000001111111000000000000000000000000000000000000011111100000000,1,0
6043,3,TypeB,30800,000000000000011111000000000001111110000000000000000000000000000000000000000001111100000000000000000000000000001111111000000000000000000000000000000000000011111100000000,1,0
6044,4,TypeB,30800,000000000000011111000000000001111110000000000000000000000000000000000000000001111100000000000000000000000000001111111000000000000000000000000000000000000011111100000000,1,0
6045,5,TypeB,30800,000000000000011111000000000001111110000000000000000000000000000000000000000001111100000000000000000000000000001111111000000000000000000000000000000000000011111100000000,1,0
6046,6,TypeC,24700,000000000000000000000000000001111110000000000000000000000000000000000000000000011100000000000000000000000000000000111000000000000000011110000000000000000000000111111000,1,0
6047,7,TypeC,24700,000000000000000000000000000001111110000000000000000000000000000000000000000000011100000000000000000000000000000000111000000000000000011110000000000000000000000111111000,1,0
6048,8,TypeC,24700,000000000000000000000000000001111110000000000000000000000000000000000000000000011100000000000000000000000000000000111000000000000000011110000000000000000000000111111000,1,0
6049,9,TypeC,24700,000000000000000000000000000001111110000000000000000000000000000000000000000000011100000000000000000000000000000000111000000000000000011110000000000000000000000111111000,1,0
6050,0,TypeA,51900,000000000000011111111110000000000011111111110000000000000000000000000000000000000000000000000000000000111111111100000000000000011111111000000000000000111111111100000000,0,0
6051,1,TypeA,51900,000000000000011111111110000000000011111111110000000000000000000000000000000000000000000000000000000000111111111100000000000000011111111000000000000000111111111100000000,0,0
6052,2,TypeB,31000,000000000000011111100000000000000011111110000000000000000000011111000000000000000000011111111000000000000001111100000000000000000000000000000000000000000000000000000000,1,0
6053,3,TypeB,31000,000000000000011111100000000000000011111110000000000000000000011111000000000000000000011111111000000000000001111100000000000000000000000000000000000000000000000000000000,1,0
6054,4,TypeB,31000,000000000000011111100000000000000011111110000000000000000000011111000000000000000000011111111000000000000001111100000000000000000000000000000000000000000000000000000000,1,0
6055,5,TypeB,31000,000000000000011111100000000000000011111110000000000000000000011111000000000000000000011111111000000000000001111100000000000000000000000000000000000000000000000000000000,1,0
6056,6,TypeC,24900,000000000000000000000011111000000000000000000000000000000000011100000000000000111100000000000000000000000000000000000000000000000000111000000000000000000011111100000000,1,0
6057,7,TypeC,24900,000000000000000000000011111000000000000000000000000000000000011100000000000000111100000000000000000000000000000000000000000000000000111000000000000000000011111100000000,1,0
6058,8,TypeC,24900,000000000000000000000011111000000000000000000000000000000000011100000000000000111100000000000000000000000000000000000000000000000000111000000000000000000011111100000000,1,0
6059,9,TypeC,24900,000000000000000000000011111000000000000000000000000000000000011100000000000000111100000000000000000000000000000000000000000000000000111000000000000000000011111100000000,1,0
6060,0,TypeA,44400,000000111111110000000000000000111111111000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000011111111000000000000000011111111000000,1,0
6061,1,TypeA,44400,000000111111110000000000000000111111111000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000011111111000000000000000011111111000000,1,0
6062,2,TypeB,24000,000000001111110000000000000000111110000000000000000001111100000000000000000000000000111100000000000000111100000000000000000000000000000000000000000000000000000000000000,1,0
6063,3,TypeB,24000,000000001111110000000000000000111110000000000000000001111100000000000000000000000000111100000000000000111100000000000000000000000000000000000000000000000000000000000000,1,0
6064,4,TypeB,24000,000000001111110000000000000000111110000000000000000001111100000000000000000000000000111100000000000000111100000000000000000000000000000000000000000000000000000000000000,1,0
6065,5,TypeB,24000,000000001111110000000000000000111110000000000000000001111100000000000000000000000000111100000000000000111100000000000000000000000000000000000000000000000000000000000000,1,0
6066,6,TypeC,23200,001111100000000000000000000000111110000000000000000001111100000000000000000000111100000000000000000000000000000000000000111000000000000000000000000000000000000000000000,1,0
6067,7,TypeC,23200,001111100000000000000000000000111110000000000000000001111100000000000000000000111100000000000000000000000000000000000000111000000000000000000000000000000000000000000000,1,0
