col_id,emp_id,emp_type,cost,schedule_pattern
164,4,TypeB,33500,000000111100000000000000000000000000000000000000000000000111111110000000000111111110000000000000000011111110000000000000000000000000111110000000000000000000000000000000
165,5,TypeB,33500,000000111100000000000000000000000000000000000000000000000111111110000000000111111110000000000000000011111110000000000000000000000000111110000000000000000000000000000000
166,6,TypeB,33500,000000111100000000000000000000000000000000000000000000000111111110000000000111111110000000000000000011111110000000000000000000000000111110000000000000000000000000000000
167,7,TypeB,33500,000000111100000000000000000000000000000000000000000000000111111110000000000111111110000000000000000011111110000000000000000000000000111110000000000000000000000000000000
168,8,TypeB,33500,000000111100000000000000000000000000000000000000000000000111111110000000000111111110000000000000000011111110000000000000000000000000111110000000000000000000000000000000
169,9,TypeC,22300,000000111100000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000111111000000000000000001110000000000000000000000
170,10,TypeC,22300,000000111100000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000111111000000000000000001110000000000000000000000
171,11,TypeC,22300,000000111100000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000111111000000000000000001110000000000000000000000
172,12,TypeC,22300,000000111100000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000111111000000000000000001110000000000000000000000
173,13,TypeC,22300,000000111100000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000111111000000000000000001110000000000000000000000
174,14,TypeC,22300,000000111100000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000111111000000000000000001110000000000000000000000
175,0,TypeA,51300,000001111111110000000000000000000000000000000000000000000000000000000000000000011111111110000000000000011111111110000000000000111111111000000000000000000111111111100000
176,1,TypeA,51300,000001111111110000000000000000000000000000000000000000000000000000000000000000011111111110000000000000011111111110000000000000111111111000000000000000000111111111100000
177,2,TypeA,51300,000001111111110000000000000000000000000000000000000000000000000000000000000000011111111110000000000000011111111110000000000000111111111000000000000000000111111111100000
178,3,TypeB,42400,000000000000111111110000000000001111111100000000011111111000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
179,4,TypeB,42400,000000000000111111110000000000001111111100000000011111111000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
180,5,TypeB,42400,000000000000111111110000000000001111111100000000011111111000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
181,6,TypeB,42400,000000000000111111110000000000001111111100000000011111111000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
182,7,TypeB,42400,000000000000111111110000000000001111111100000000011111111000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
183,8,TypeB,42400,000000000000111111110000000000001111111100000000011111111000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000
184,9,TypeC,25300,000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000000000111100000000000000001111110000000000111111
185,10,TypeC,25300,000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000000000111100000000000000001111110000000000111111
186,11,TypeC,25300,000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000000000111100000000000000001111110000000000111111
187,12,TypeC,25300,000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000000000111100000000000000001111110000000000111111
188,13,TypeC,25300,000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000000000111100000000000000001111110000000000111111
189,14,TypeC,25300,000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000011110000000000000000000000111100000000000000001111110000000000111111
190,0,TypeA,50900,000000000111111111100000000000000000000000000000000000000000000111111111000000000000000000000000000011111111110000000000000000001111111111000000000000011111111000000000
191,1,TypeA,50900,000000000111111111100000000000000000000000000000000000000000000111111111000000000000000000000000000011111111110000000000000000001111111111000000000000011111111000000000
192,2,TypeA,50900,000000000111111111100000000000000000000000000000000000000000000111111111000000000000000000000000000011111111110000000000000000001111111111000000000000011111111000000000
193,3,TypeB,36800,000000000000000011111111000000000011111100000000000111111110000000000000000000000000000000000000011111110000000000000000000000000000111111000000000000000000000000000000
194,4,TypeB,36800,000000000000000011111111000000000011111100000000000111111110000000000000000000000000000000000000011111110000000000000000000000000000111111000000000000000000000000000000
195,5,TypeB,36800,000000000000000011111111000000000011111100000000000111111110000000000000000000000000000000000000011111110000000000000000000000000000111111000000000000000000000000000000
196,6,TypeB,36800,000000000000000011111111000000000011111100000000000111111110000000000000000000000000000000000000011111110000000000000000000000000000111111000000000000000000000000000000
197,7,TypeB,36800,000000000000000011111111000000000011111100000000000111111110000000000000000000000000000000000000011111110000000000000000000000000000111111000000000000000000000000000000
198,8,TypeB,36800,000000000000000011111111000000000011111100000000000111111110000000000000000000000000000000000000011111110000000000000000000000000000111111000000000000000000000000000000
199,9,TypeC,31000,000001111110000000000000000001111110000000000000000000000000000000000000000001111100000000000000011111000000000000000000000000000000111111000000000000000000000000000000
200,10,TypeC,31000,000001111110000000000000000001111110000000000000000000000000000000000000000001111100000000000000011111000000000000000000000000000000111111000000000000000000000000000000
