col_id,emp_id,emp_type,cost,schedule_pattern
353,3,TypeC,31700,000000000000001111110000000000000000000000000000000000000001111110000000000111100000000000000000000000000011111100000000000000000000011110000000000000000000000000000000
354,4,TypeC,31700,000000000000001111110000000000000000000000000000000000000001111110000000000111100000000000000000000000000011111100000000000000000000011110000000000000000000000000000000
355,0,TypeA,48400,000000000000000000011111111000000000000000000000000001111111100000000000000000111111111100000000000000000000011111111100000000000111111110000000000000000000000000000000
356,1,TypeB,40400,001111111100000000011111111000000000000000000000000000000000000000011111110000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
357,2,TypeB,40400,001111111100000000011111111000000000000000000000000000000000000000011111110000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000
358,3,TypeC,26400,000000000000000000000111111000000000000000000000000000001111100000000000011111100000000000000000000000000000011110000000000000000000000000000000000000111000000000000000
359,4,TypeC,26400,000000000000000000000111111000000000000000000000000000001111100000000000011111100000000000000000000000000000011110000000000000000000000000000000000000111000000000000000
360,0,TypeA,54700,000000000000000000000111111111100000000000000000000000001111111111000000000000111111111100000000000000000000011111111100000000000000000000000000000000011111111110000000
361,1,TypeB,36200,001111111100000000011111111000000000000000000000000001111111100000000000000000000000000000000000000000011111110000000000000000000000011110000000000000000000000000000000
362,2,TypeB,36200,001111111100000000011111111000000000000000000000000001111111100000000000000000000000000000000000000000011111110000000000000000000000011110000000000000000000000000000000
363,3,TypeC,28200,000000000000000000000111111000000000000000000000000000001111100000000000000000000000000000000000000000000011111100000000000000000000011110000000000000111000000000000000
364,4,TypeC,28200,000000000000000000000111111000000000000000000000000000001111100000000000000000000000000000000000000000000011111100000000000000000000011110000000000000111000000000000000
365,0,TypeA,52400,000000111111111100000000000000000000000000000000000000000000000000000011111111100000000000000000000000011111111110000000000000111111111000000000000000001111111110000000
366,1,TypeB,38000,001111111100000000011111111000000000000000000000000000111111100000000000000000000000011111111000000000011111110000000000000000000000000000000000000000000000000000000000
367,2,TypeB,38000,001111111100000000011111111000000000000000000000000000111111100000000000000000000000011111111000000000011111110000000000000000000000000000000000000000000000000000000000
368,3,TypeC,32100,000000000000000000000111111000000000000000000000000000000001111110000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000111110000000
369,4,TypeC,32100,000000000000000000000111111000000000000000000000000000000001111110000000000000000000000111111000000000000000000000000000000000000000011110000000000000000000111110000000
370,0,TypeA,53400,000000111111111100000000000000000000000000000000000000000000000000000011111111100000000000000000000000011111111110000000000000111111111100000000000000001111111110000000
371,1,TypeB,39000,001111111100000000011111111000000000000000000000000001111111100000000000000000000000011111111000000000011111110000000000000000000000000000000000000000000000000000000000
372,2,TypeB,39000,001111111100000000011111111000000000000000000000000001111111100000000000000000000000011111111000000000011111110000000000000000000000000000000000000000000000000000000000
373,3,TypeC,28300,000000000000000000000111111000000000000000000000000000001111100000000000011111100000000000000000000000000000000000000000000000000000000111000000000000000000111110000000
374,4,TypeC,28300,000000000000000000000111111000000000000000000000000000001111100000000000011111100000000000000000000000000000000000000000000000000000000111000000000000000000111110000000
375,0,TypeA,53900,000000111111111100000000000000000000000011111111110000000000000000000011111111100000000000000000000000000000011111111100000000000000000000000000000000001111111110000000
376,1,TypeB,41400,001111111100000000011111111000000000000000000000000000000000000000000000000000000000011111111000000000000011111110000000000000000111111110000000000000000000000000000000
377,2,TypeB,41400,001111111100000000011111111000000000000000000000000000000000000000000000000000000000011111111000000000000011111110000000000000000111111110000000000000000000000000000000
378,3,TypeC,28600,000000000000000000000111111000000000000000000000000000001111100000000000011111100000000000000000000000000000000000000000000000000000001110000000000000000000111110000000
379,4,TypeC,28600,000000000000000000000111111000000000000000000000000000001111100000000000011111100000000000000000000000000000000000000000000000000000001110000000000000000000111110000000
380,0,TypeA,48000,000000000000011111111100000000000000000000000000000000001111111110000000000000111111111100000000000000000000011111111100000000000111111110000000000000000000000000000000
381,1,TypeB,37000,000000111111110000000000111111100000000000000000000000000000000011111110000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000000
382,2,TypeB,37000,000000111111110000000000111111100000000000000000000000000000000011111110000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000000
383,3,TypeC,31100,000000111100000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000011111100000000000001111110000000000000000000111110000000
384,4,TypeC,31100,000000111100000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000011111100000000000001111110000000000000000000111110000000
