col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
1079,5,TypeC,19600,000000000000000000011111100000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000000011110000000000111000,0,0
1080,6,TypeC,19600,000000000000000000011111100000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000000011110000000000111000,0,0
1081,7,TypeC,19600,000000000000000000011111100000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000000011110000000000111000,0,0
1082,0,TypeA,45800,000000000000000000000000000000001111111110000000000000111111111100000000000000000011111111100000000000000000000000000000000000000111111110000000000000000000011111111000,0,0
1083,1,TypeA,45800,000000000000000000000000000000001111111110000000000000111111111100000000000000000011111111100000000000000000000000000000000000000111111110000000000000000000011111111000,0,0
1084,2,TypeB,29500,000000000000011110000000000000000000000000011111110000000000000000000000000000001111111000000000000000000000111110000000000000000000000000000000000000000111110000000000,0,0
1085,3,TypeB,29500,000000000000011110000000000000000000000000011111110000000000000000000000000000001111111000000000000000000000111110000000000000000000000000000000000000000111110000000000,0,0
1086,4,TypeB,29500,000000000000011110000000000000000000000000011111110000000000000000000000000000001111111000000000000000000000111110000000000000000000000000000000000000000111110000000000,0,0
1087,5,TypeC,15900,000000000000000000011100000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000000000011100000000001110,1,0
1088,6,TypeC,15900,000000000000000000011100000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000000000011100000000001110,1,0
1089,7,TypeC,15900,000000000000000000011100000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000000000011100000000001110,1,0
1090,0,TypeA,42800,000000011111111000000000000000000000000000000000000000000000111111110000000000000011111111100000000000000000000000000000000000000000111111110000000000011111111000000000,1,0
1091,1,TypeA,42800,000000011111111000000000000000000000000000000000000000000000111111110000000000000011111111100000000000000000000000000000000000000000111111110000000000011111111000000000,1,0
1092,2,TypeB,28500,000000000000011110000000000000000000000000011111110000000000000000000000000000001111111000000000000000000011110000000000000000000000000000000000000000000111110000000000,0,0
1093,3,TypeB,28500,000000000000011110000000000000000000000000011111110000000000000000000000000000001111111000000000000000000011110000000000000000000000000000000000000000000111110000000000,0,0
1094,4,TypeB,28500,000000000000011110000000000000000000000000011111110000000000000000000000000000001111111000000000000000000011110000000000000000000000000000000000000000000111110000000000,0,0
1095,5,TypeC,15600,000000000000000000011100000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000111000000000000000111000,1,0
1096,6,TypeC,15600,000000000000000000011100000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000111000000000000000111000,1,0
1097,7,TypeC,15600,000000000000000000011100000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000001110000000000000111000000000000000111000,1,0
1098,0,TypeA,49000,000000000001111111110000000000000000000000000000000000111111111100000000000000111111111000000000000000000000000000000000000000000011111111110000000000000000011111111000,1,0
1099,1,TypeA,49000,000000000001111111110000000000000000000000000000000000111111111100000000000000111111111000000000000000000000000000000000000000000011111111110000000000000000011111111000,1,0
