col_id,emp_id,emp_type,cost,schedule_pattern
255,5,TypeB,37500,000000000000000000000000000000001111000000000000000000000111111100000000000000000011111110000000000000000000000000000000000000001111111000000000000000000000011111111000
256,6,TypeC,22500,000111100000000000000000000000001110000000000000011111100000000000011111000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000
257,7,TypeC,22500,000111100000000000000000000000001110000000000000011111100000000000011111000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000
258,8,TypeC,22500,000111100000000000000000000000001110000000000000011111100000000000011111000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000
259,9,TypeC,22500,000111100000000000000000000000001110000000000000011111100000000000011111000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000
260,0,TypeA,46600,000000000000111111110000000000001111111110000000000000000000001111111111000000000000000000000000000000000000000000000000000000111111110000000000000000011111111000000000
261,1,TypeA,46600,000000000000111111110000000000001111111110000000000000000000001111111111000000000000000000000000000000000000000000000000000000111111110000000000000000011111111000000000
262,2,TypeB,28400,000000000000011111110000000000000011111110000000000000000000000000000001111000000000000000000000000000000000000000000000000000111100000000000000000000000000000000011110
263,3,TypeB,28400,000000000000011111110000000000000011111110000000000000000000000000000001111000000000000000000000000000000000000000000000000000111100000000000000000000000000000000011110
264,4,TypeB,28400,000000000000011111110000000000000011111110000000000000000000000000000001111000000000000000000000000000000000000000000000000000111100000000000000000000000000000000011110
265,5,TypeB,28400,000000000000011111110000000000000011111110000000000000000000000000000001111000000000000000000000000000000000000000000000000000111100000000000000000000000000000000011110
266,6,TypeC,18200,000000000000000000011100000000000000000000000000000000000000000000000001110000000000000000000000000000000000111000000000000000111100000000000000000000000000000000011110
267,7,TypeC,18200,000000000000000000011100000000000000000000000000000000000000000000000001110000000000000000000000000000000000111000000000000000111100000000000000000000000000000000011110
268,8,TypeC,18200,000000000000000000011100000000000000000000000000000000000000000000000001110000000000000000000000000000000000111000000000000000111100000000000000000000000000000000011110
269,9,TypeC,18200,000000000000000000011100000000000000000000000000000000000000000000000001110000000000000000000000000000000000111000000000000000111100000000000000000000000000000000011110
270,0,TypeA,46000,000000000000111111110000000000000000000000000000000000111111111000000000000000001111111110000000000000001111111110000000000001111111100000000000000000000000000000000000
271,1,TypeA,46000,000000000000111111110000000000000000000000000000000000111111111000000000000000001111111110000000000000001111111110000000000001111111100000000000000000000000000000000000
272,2,TypeB,32000,000000000000011111110000000000001111110000000000000000111111110000000000000000001111000000000000000000000000000011111110000000000000000000000000000000000000000000000000
273,3,TypeB,32000,000000000000011111110000000000001111110000000000000000111111110000000000000000001111000000000000000000000000000011111110000000000000000000000000000000000000000000000000
274,4,TypeB,32000,000000000000011111110000000000001111110000000000000000111111110000000000000000001111000000000000000000000000000011111110000000000000000000000000000000000000000000000000
275,5,TypeB,32000,000000000000011111110000000000001111110000000000000000111111110000000000000000001111000000000000000000000000000011111110000000000000000000000000000000000000000000000000
276,6,TypeC,18600,000000000000000000011100000000000000000000011111100000000000000000011100000000001110000000000000000000000000000000000011100000000000000000000000000000000000000000000000
277,7,TypeC,18600,000000000000000000011100000000000000000000011111100000000000000000011100000000001110000000000000000000000000000000000011100000000000000000000000000000000000000000000000
278,8,TypeC,18600,000000000000000000011100000000000000000000011111100000000000000000011100000000001110000000000000000000000000000000000011100000000000000000000000000000000000000000000000
279,9,TypeC,18600,000000000000000000011100000000000000000000011111100000000000000000011100000000001110000000000000000000000000000000000011100000000000000000000000000000000000000000000000
