col_id,emp_id,emp_type,cost,schedule_pattern
436,6,TypeC,21700,000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000111100000000000000000000001111110000000000000000111000000000011100
437,7,TypeC,21700,000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000111100000000000000000000001111110000000000000000111000000000011100
438,8,TypeC,21700,000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000111100000000000000000000001111110000000000000000111000000000011100
439,9,TypeC,21700,000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000111100000000000000000000001111110000000000000000111000000000011100
440,0,TypeA,45800,000000000111111111000000000000000000000000000000000000000000000000000000000001111111110000000000000000001111111100000000000000000011111111000000000000000011111111110000
441,1,TypeA,45800,000000000111111111000000000000000000000000000000000000000000000000000000000001111111110000000000000000001111111100000000000000000011111111000000000000000011111111110000
442,2,TypeB,30500,000000000111110000000001111000000000000000000000000000000000000000000000001111111100000000000000000000000111111100000000000000000011111000000000000000000000000000000000
443,3,TypeB,30500,000000000111110000000001111000000000000000000000000000000000000000000000001111111100000000000000000000000111111100000000000000000011111000000000000000000000000000000000
444,4,TypeB,30500,000000000111110000000001111000000000000000000000000000000000000000000000001111111100000000000000000000000111111100000000000000000011111000000000000000000000000000000000
445,5,TypeB,30500,000000000111110000000001111000000000000000000000000000000000000000000000001111111100000000000000000000000111111100000000000000000011111000000000000000000000000000000000
446,6,TypeC,22700,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000001110000000000000000011110000000000111000000000000111111000
447,7,TypeC,22700,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000001110000000000000000011110000000000111000000000000111111000
448,8,TypeC,22700,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000001110000000000000000011110000000000111000000000000111111000
449,9,TypeC,22700,000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000000000000000000001110000000000000000011110000000000111000000000000111111000
450,0,TypeA,45700,000000001111111100000000000000011111111110000000000000000000000000000000000001111111110000000000000000000000000000000000000000011111111000000000000000000011111111000000
451,1,TypeA,45700,000000001111111100000000000000011111111110000000000000000000000000000000000001111111110000000000000000000000000000000000000000011111111000000000000000000011111111000000
