col_id,emp_id,emp_type,cost,schedule_pattern
6645,5,TypeB,31000,000000000011111100000000000000000000001111100000000000000000111110000000000000001111111000000000000000000000011111111000000000000000000000000000000000000000000000000000
6646,6,TypeC,24000,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000011100000000000000000000011111100000000000000000011100000000
6647,7,TypeC,24000,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000011100000000000000000000011111100000000000000000011100000000
6648,8,TypeC,24000,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000011100000000000000000000011111100000000000000000011100000000
6649,9,TypeC,24000,000000000000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000011100000000000000000000011111100000000000000000011100000000
6650,0,TypeA,45200,000000001111111100000000000000001111111100000000000000000000000000000000000000000011111111110000000000000000000000000000000000000111111111100000000000001111111100000000
6651,1,TypeA,45200,000000001111111100000000000000001111111100000000000000000000000000000000000000000011111111110000000000000000000000000000000000000111111111100000000000001111111100000000
6652,2,TypeB,31000,000000000111111100000000000000111111100000000000000000000000111110000000000000000011111000000000000000011111110000000000000000000000000000000000000000000000000000000000
6653,3,TypeB,31000,000000000111111100000000000000111111100000000000000000000000111110000000000000000011111000000000000000011111110000000000000000000000000000000000000000000000000000000000
6654,4,TypeB,31000,000000000111111100000000000000111111100000000000000000000000111110000000000000000011111000000000000000011111110000000000000000000000000000000000000000000000000000000000
6655,5,TypeB,31000,000000000111111100000000000000111111100000000000000000000000111110000000000000000011111000000000000000011111110000000000000000000000000000000000000000000000000000000000
6656,6,TypeC,24900,001111100000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000111110000000000000000001111100000000000000
6657,7,TypeC,24900,001111100000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000111110000000000000000001111100000000000000
6658,8,TypeC,24900,001111100000000000000000000111111000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000000111110000000000000000001111100000000000000
